ISIC_0024698,0.8464912280701754,0.9470896668608654,12.65572478126973,0
ISIC_0030623,0.9339508658880387,0.9679809321425494,24.03044572477035,1
ISIC_0027190,0.7962378340631683,0.8541483054877469,18.236105284387932,1
ISIC_0031023,0.8599184110763145,0.9066142663639659,35.077497039366826,1
ISIC_0028086,0.8120287984785709,0.9007227792026113,37.50178539810094,1
ISIC_0031177,0.877255354001092,0.908630996387909,17.567335445276264,1
ISIC_0026993,0.8857223370279917,0.938343745511992,24.116610330313865,1
ISIC_0026120,0.8297771743083675,0.9176394842513682,26.198144792602047,1
ISIC_0028412,0.864407616883598,0.9209226657370286,27.659957862517174,1
ISIC_0032396,0.7384341637010676,0.6922584238373712,31.42387503732989,1
ISIC_0030443,0.9099507302481084,0.9306002989914303,20.279655658475082,1
ISIC_0031499,0.8433683743787759,0.926404244365134,22.599629702025055,1
ISIC_0025450,0.8669969124283242,0.9346830013323368,22.346215629423426,1
ISIC_0025451,0.9154342845240575,0.939358842370167,24.31634057402538,1
ISIC_0032248,0.8295468763964609,0.8604338387969547,29.540200146648676,1
ISIC_0028445,0.8975073109594764,0.9659722702839874,18.402223824686832,1
ISIC_0027076,0.9336253369272237,0.9707858769931663,16.758537660834765,1
ISIC_0027872,0.7930741153179905,0.8583031941450822,27.8861713341464,1
ISIC_0029028,0.8722973489189396,0.9151682968929804,17.108678579859824,1
ISIC_0027125,0.8709599903880813,0.9605143995652962,19.587133386036786,1
ISIC_0025744,0.8652553963251471,0.9061648673191404,21.957623788999552,1
ISIC_0030119,0.865753104986128,0.8710673559635876,35.12988023415528,1
ISIC_0028215,0.6520196901693933,0.7627453257461386,18.098075451573134,1
ISIC_0025303,0.8016908212560386,0.9417804177648401,6.990712013503432,1
ISIC_0030129,0.8923829489867225,0.950404065773339,21.545544529321262,1
ISIC_0032214,0.9210272066780028,0.9025398805810534,22.70252979896351,1
ISIC_0028069,0.8459548785745078,0.8626240063070757,8.693701372874175,1
ISIC_0028579,0.8600360576923077,0.9461604020336791,19.90681128582632,1
ISIC_0029281,0.8846913986906576,0.8916785419635491,15.175508147866218,1
ISIC_0024481,0.8659452204186066,0.9515698748204392,13.624503482689738,1
ISIC_0031118,0.5472586612848974,0.5200846343730965,0.4391089103635683,1
ISIC_0030080,0.7926411056390686,0.8671492588762496,16.062213236738632,1
ISIC_0031953,0.887009526885193,0.956614847715736,19.828370490569636,1
ISIC_0026115,0.8837558896118465,0.906316204876833,13.935146821755922,1
ISIC_0026281,0.6789667896678967,0.642645479922697,24.411654416846385,1
ISIC_0027277,0.8947154316514753,0.9441105000639468,35.64653857974387,1
ISIC_0028642,0.9107339216736685,0.9406101694915254,30.78557346058571,1
ISIC_0026150,0.8586547201662121,0.9369982053461793,26.45049331309507,1
ISIC_0031642,0.8901813683433428,0.9306492990145498,26.198826047585822,1
ISIC_0027043,0.9271804170444243,0.9412619235144832,22.579398872325203,1
ISIC_0027174,0.31190671510605883,0.5098659493726835,13.347102531840468,1
ISIC_0025277,0.832419669438456,0.8255365022061772,81.52157494548203,1
ISIC_0024729,0.49788625218420607,0.7119741100323624,21.207558394895678,1
ISIC_0031711,0.6579683358058318,0.8225990442423308,29.589425583460212,1
ISIC_0025234,0.8302528269281341,0.8525709881351624,45.20663291510579,1
ISIC_0029000,0.935109086708255,0.9722901653068929,17.104194769689855,1
ISIC_0025955,0.8342506181702162,0.9710354234364343,11.638347258726114,1
ISIC_0025751,0.8618869456770788,0.9270661157024793,24.030318477140653,1
ISIC_0027063,0.8300367846589881,0.9448259772830001,23.929575633021127,1
ISIC_0032331,0.7179396092362345,0.8580458538675809,21.478876796288386,1
ISIC_0032400,0.7896359195068047,0.9158996968861945,27.23045950377498,1
ISIC_0024545,0.6713866275190178,0.8644509248262644,34.8693606258799,1
ISIC_0028109,0.8877768662838392,0.940068493150685,22.00418459157891,1
ISIC_0033186,0.8914204665479676,0.9626160643566718,12.746961851433243,1
ISIC_0030060,0.719588285229202,0.7880187496780618,32.459746039310716,1
